"education_center_id","education_center_type_id","name_eng","name_ar","lat","long","established_on","overall_performance_en","overall_performance_ar","inspection_year","curriculum_en","curriculum_ar","area_en","area_ar","student_count","bg_color_code","image_thumb_url","image_small_url","image_large_url","image_med_small_url","address","address_ar","pobox","telephone","fax","mobile","web_address","email","inspection_report_pdf_link_en","hep_quality_assurance_en","hep_quality_assurance_ar"
"101","1","H.H.Shaikh Rashid Al Maktoum Pakistani School","مدرسة صاحب السمو الشيخ راشد آل مكتوم الباكستانية دبي","25.28512763977050000000","55.36993408203120000000","1995-03-06T00:00:00","Acceptable","مقبول","2023-2024","  Pakistani","  باكستاني","AL QUSAIS FIRST","القصيص الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/101T.jpg","https://www.khda.gov.ae/SchoolImage/101S.jpg","https://www.khda.gov.ae/SchoolImage/101L.jpg","https://www.khda.gov.ae/SchoolImage/101MS.jpg","232-350","232-350","26371","97142988303","","","www.sramps.sch.ae","principal@sramps.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109393","",""
"505137","1","Hampton Heights International School","مدرسة هامبتون هايتس انترناشيونال ش.ذ.م.م","25.24604988098140000000","55.39442062377930000000","2024-08-22T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","AL TWAR THIRD","الطوار الثالثة",null,"","https://www.khda.gov.ae/SchoolImage/505137T.jpg","https://www.khda.gov.ae/SchoolImage/505137S.jpg","https://www.khda.gov.ae/SchoolImage/505137L.jpg","https://www.khda.gov.ae/SchoolImage/505137MS.jpg","506 (228-199)","","","","","","www.hamptonheights.ae","principal@hamptonheights.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"505834","1","Harrow International School L.L.C ","Harrow International School L.L.C ","25.18878936767580000000","55.24842071533200000000","","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK*","  بريطاني*","AL BARSHA SECOND","البرشاء الثانية",null,"","https://www.khda.gov.ae/SchoolImage/505834T.jpg","https://www.khda.gov.ae/SchoolImage/505834S.jpg","https://www.khda.gov.ae/SchoolImage/505834L.jpg","https://www.khda.gov.ae/SchoolImage/505834MS.jpg","Plot No. 3840119 Thanayah 2","","","","","","","awilliamson@taaleem.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"14633","1","Hartland International School - FZ","مدرسة هارتلاند انترناشيونال - منطقة حرة","25.17733955383300000000","55.30524063110350000000","2015-09-01T00:00:00","Very good","جيد جدا","2023-2024","  UK - International Baccalaureate - UK/IB","  بريطاني - بكالوريا دولية - بريطاني/بكالوريا دولية","Meydan City","الميدان",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/14633T.jpg","https://www.khda.gov.ae/SchoolImage/14633S.jpg","https://www.khda.gov.ae/SchoolImage/14633L.jpg","https://www.khda.gov.ae/SchoolImage/14633MS.jpg","3473872","","","97144079444","","","hartlandinternational.com","fcottam@hartlandinternational.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111221","",""
"37","1","Himayah Kindergarten For Education- Karama","روضة حماية للتربية و التعليم – الكرامة","25.28690600000000000000","55.33878900000000000000","2000-06-24T00:00:00","Good","جيد","2023-2024","  Ministry of Education","  وزارة التربية والتعليم","AL KARAMA","الكرامة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/37T.jpg","https://www.khda.gov.ae/SchoolImage/37S.jpg","https://www.khda.gov.ae/SchoolImage/37L.jpg","https://www.khda.gov.ae/SchoolImage/37MS.jpg","3180451","3180451","215444","97145070444","","","www.dubaipolice.gov.ae","kh.almulla@dubaipolice.gov.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113354","",""
"500573","1","Himayah School For Education Boys - Diera (Abu Hail)","مدارس حماية للتربية والتعليم بنين - ديرة (أبوهيل)","25.28344828170890000000","55.34351984456440000000","2018-09-27T00:00:00","Acceptable","مقبول","2023-2024","  Ministry of Education","  وزارة التربية والتعليم","ABU HAIL","أبو هيل",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/500573T.jpg","https://www.khda.gov.ae/SchoolImage/500573S.jpg","https://www.khda.gov.ae/SchoolImage/500573L.jpg","https://www.khda.gov.ae/SchoolImage/500573MS.jpg","Diera","","215444","97143482255","","","","college@dubaipolice.gov.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113789","",""
"500572","1","Himayah School For Education Girls - Al Karama","مدارس حماية للتربية والتعليم بنات - الكرامة","25.24817385353340000000","55.30641913073250000000","2018-09-27T00:00:00","Acceptable","مقبول","2023-2024","  Ministry of Education","  وزارة التربية والتعليم","AL KARAMA","الكرامة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/500572T.jpg","https://www.khda.gov.ae/SchoolImage/500572S.jpg","https://www.khda.gov.ae/SchoolImage/500572L.jpg","https://www.khda.gov.ae/SchoolImage/500572MS.jpg","3180130","","215444","97143482255","","","www.dubaipolice.gov.ae","college@dubaipolice.gov.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114328","",""
"506140","1","Horizon English School Town Square"," مدرسة  هورايزن الانجليزية تاون سكوير","25.01350593566890000000","55.27896499633790000000","","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  UK","  بريطاني","Dubai Land","دبي لاند",null,"","https://www.khda.gov.ae/SchoolImage/506140T.jpg","https://www.khda.gov.ae/SchoolImage/506140S.jpg","https://www.khda.gov.ae/SchoolImage/506140L.jpg","https://www.khda.gov.ae/SchoolImage/506140MS.jpg","Horizon English School Town Square","","","","","","","marian.francis@horizonschooldubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"358","1","Horizon International School L.L.C","مدرسة هورايزن انترناشيونال ش.ذ.م.م","25.13282585144040000000","55.20487976074220000000","2008-11-19T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","UMM AL SHEIF","أم الشيف",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/358T.jpg","https://www.khda.gov.ae/SchoolImage/358S.jpg","https://www.khda.gov.ae/SchoolImage/358L.jpg","https://www.khda.gov.ae/SchoolImage/358MS.jpg","367-598","367-598 ","51008","97143483314 ","",""," www.hisdubai.ae","reception@hisdubai.ae ","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110363","",""
"56","1","Horizons English School L.L.C","مدرسة الآفاق الانجليزية ش.ذ.م.م","25.18988900000000000000","55.25002800000000000000","1989-09-01T00:00:00","Outstanding","متميز","2023-2024","  UK","  بريطاني","AL WASL","الوصل",null,"#10b078","https://www.khda.gov.ae/SchoolImage/56T.jpg","https://www.khda.gov.ae/SchoolImage/56S.jpg","https://www.khda.gov.ae/SchoolImage/56L.jpg","https://www.khda.gov.ae/SchoolImage/56MS.jpg","343-881","343-881 ","6749","97143422891","","","www.horizonschooldubai.com","arabicsec@horizonschooldubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111442","",""
"338","1","Icademy Middle East Fz.Llc","اي كادمي ميدل ايست منطقة حرة ذ.م.م","25.10177200000000000000","55.16061500000000000000","2008-05-05T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  American","  أمريكي","Dubai Knowledge Park","مجمع دبي للمعرفة",null,"","https://www.khda.gov.ae/SchoolImage/338T.jpg","https://www.khda.gov.ae/SchoolImage/338S.jpg","https://www.khda.gov.ae/SchoolImage/338L.jpg","https://www.khda.gov.ae/SchoolImage/338MS.jpg","Block 5, units 101,102,G01& G02","Block 5, units 101,102,G01& G02","502981","971971444012","","","icademymiddleeast.com/","ealfarra@icademydubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"152884","1","Ignite School L.L.C","مدرسة اجنايت ش.ذ.م.م","25.19057083129880000000","55.41072845458980000000","2018-09-02T00:00:00","Acceptable","مقبول","2023-2024","  American","  أمريكي","AL WARQA THIRD","الورقاء الثالثة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/152884T.jpg","https://www.khda.gov.ae/SchoolImage/152884S.jpg","https://www.khda.gov.ae/SchoolImage/152884L.jpg","https://www.khda.gov.ae/SchoolImage/152884MS.jpg","Ignite School ","","","042110771","","","www.igniteschool.ae","director@igniteschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114090","",""
"141","1","International Academic School","المدرسة الاكاديمية الدولية","25.18638100000000000000","55.40348600000000000000","2006-09-03T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  American","  أمريكي","AL WARQA FIRST","الورقاء الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/141T.jpg","https://www.khda.gov.ae/SchoolImage/141S.jpg","https://www.khda.gov.ae/SchoolImage/141L.jpg","https://www.khda.gov.ae/SchoolImage/141MS.jpg","421-701"," 421-701","262","042800993","","","www.iasdubai.com","principal@ias-dubai.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114139","",""
"340","1","International School of Arts & Sciences L.L.C","المدرسة الدولية للفنون و العلوم ش.ذ.م.م","25.18986100000000000000","55.40188900000000000000","2006-06-28T00:00:00","Good","جيد","2019-2020","  American","  أمريكي","AL WARQA FIRST","الورقاء الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/340T.jpg","https://www.khda.gov.ae/SchoolImage/340S.jpg","https://www.khda.gov.ae/SchoolImage/340L.jpg","https://www.khda.gov.ae/SchoolImage/340MS.jpg","421-265","421-265","35901","97142800459","","","www.isas.sch.ae","m.soubra@isas.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=94673","",""
"1851","1","International School of Creative Science Nad Alshiba L.L.C","مدرسة الإبداع العلمي الدولية ند الشبا ش.ذ.م.م","25.14772000000000000000","55.37772000000000000000","2016-08-28T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","NADD AL SHIBA THIRD","ند الشبا الثالثة",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/1851T.jpg","https://www.khda.gov.ae/SchoolImage/1851S.jpg","https://www.khda.gov.ae/SchoolImage/1851L.jpg","https://www.khda.gov.ae/SchoolImage/1851MS.jpg","","","","045107000","","","http://www.iscs.sch.ae/en/nad-al-sheba/","Linaa@nas.iscs.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114156","",""
"107","1","Iranian Khadije Kobra School","مدرسة خديجة الكبرى الايرانية للبنات الخاصة","25.25282500000000000000","55.30721700000000000000","2000-12-17T00:00:00","Acceptable","مقبول","2023-2024","  Iranian","  إيراني","AL KARAMA","الكرامة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/107T.jpg","https://www.khda.gov.ae/SchoolImage/107S.jpg","https://www.khda.gov.ae/SchoolImage/107L.jpg","https://www.khda.gov.ae/SchoolImage/107MS.jpg","318-858","318-858","17","043961236","","","NA","dbrkhadeejah@gmail.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111102","",""
"108","1","Iranian Salman Farsi Boys School","مدرسة سلمان الفارسي للبنين الخاصة","25.28059200000000000000","55.37003900000000000000","2000-12-17T00:00:00","Acceptable","مقبول","2023-2024","  Iranian","  إيراني","AL QUSAIS FIRST","القصيص الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/108T.jpg","https://www.khda.gov.ae/SchoolImage/108S.jpg","https://www.khda.gov.ae/SchoolImage/108L.jpg","https://www.khda.gov.ae/SchoolImage/108MS.jpg","232-253","232-253","3167","97142988116","","","www.irs-uae.com/salman/home.asp","salmanbo@eim.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111318","",""
"105","1","Iranian Towheed Boys School","مدرسة التوحيد الايرانية للبنين الخاصة","25.17411041259770000000","55.25699234008790000000","2000-12-17T00:00:00","Good","جيد","2023-2024","  Iranian - International Baccalaureate","  إيراني - بكالوريا دولية","AL QOUZ FIRST","القوز الأولى",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/105T.jpg","https://www.khda.gov.ae/SchoolImage/105S.jpg","https://www.khda.gov.ae/SchoolImage/105L.jpg","https://www.khda.gov.ae/SchoolImage/105MS.jpg","354-1750","354-1750","33917","043389953","","","www.bi-st.com","pro@towheedschool.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110954","",""
"106","1","Iranian Towheed Girls School","مدرسة التوحيد الايرانية للبنات الخاصة","25.25298309326170000000","55.30684280395510000000","2000-12-17T00:00:00","Acceptable","مقبول","2023-2024","  Iranian","  إيراني","AL KARAMA","الكرامة",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/106T.jpg","https://www.khda.gov.ae/SchoolImage/106S.jpg","https://www.khda.gov.ae/SchoolImage/106L.jpg","https://www.khda.gov.ae/SchoolImage/106MS.jpg","318-850","318-850","17","97143961234","","","www.gi_st.com","dbrtohidd@yahoo.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=110959","",""
"16","1","Islamic School for Training & Education","المدرسة الاسلامية للتربية والتعليم","25.25220800000000000000","55.41699200000000000000","1982-12-01T00:00:00","Acceptable","مقبول","2023-2024","  Ministry of Education","  وزارة التربية والتعليم","MUHAISNAH FIRST","محيصنة الأولى",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/16T.jpg","https://www.khda.gov.ae/SchoolImage/16S.jpg","https://www.khda.gov.ae/SchoolImage/16L.jpg","https://www.khda.gov.ae/SchoolImage/16MS.jpg","261-0785","261-0785","19964","97142646001","","","www.lootah.com/eng/school/schlfrmset.htm","school@sslootah.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=112546","",""
"104","1","Japanese School","المدرسة اليابانية","25.19269700000000000000","55.25413100000000000000","1980-12-01T00:00:00","Good","جيد","2023-2024","  Japanese","  ياباني","AL WASL","الوصل",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/104T.jpg","https://www.khda.gov.ae/SchoolImage/104S.jpg","https://www.khda.gov.ae/SchoolImage/104L.jpg","https://www.khda.gov.ae/SchoolImage/104MS.jpg","343/980","343/980","7149","97143449119","","","www.japanese.sch.ae","djs_koch@emirates.net.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114123","",""
"14719","1","Jebel Ali School (Br of Taaleem Management (L L C))","مدرسة جبل علي (فرع من تعليم للإدارة (ش.ذ.م.م))","25.20911788940430000000","55.28241348266600000000","1978-12-01T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","JABAL ALI FIRST","جبل علي الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/14719T.jpg","https://www.khda.gov.ae/SchoolImage/14719S.jpg","https://www.khda.gov.ae/SchoolImage/14719L.jpg","https://www.khda.gov.ae/SchoolImage/14719MS.jpg","","","","97148846485","","","jebelalischool.org/","arabicao@jebelalischool.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113111","",""
"370","1","JSS International School L.L.C","مدرسة جيه اس اس العالمية ش.ذ.م.م","25.06615638732910000000","55.20269012451170000000","2010-04-23T00:00:00","Very good","جيد جدا","2023-2024","  Indian","  هندي","Jumeirah Village Circle (South)","قرية جميرا الدائرية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/370T.jpg","https://www.khda.gov.ae/SchoolImage/370S.jpg","https://www.khda.gov.ae/SchoolImage/370L.jpg","https://www.khda.gov.ae/SchoolImage/370MS.jpg","681-858","681-858","37232","97142406353","","","www.jssisdubai.com","info@jssisdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109111","",""
"518","1","JSS Private School L.L.C","مدرسة جيه اس اس الخاصة ش.ذ.م.م","25.19184500000000000000","55.25289400000000000000","2011-04-01T00:00:00","Very good","جيد جدا","2023-2024","  Indian","  هندي","AL WASL","الوصل",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/518T.jpg","https://www.khda.gov.ae/SchoolImage/518S.jpg","https://www.khda.gov.ae/SchoolImage/518L.jpg","https://www.khda.gov.ae/SchoolImage/518MS.jpg","343-132","343-132","126721","97143446419","","","www.jsspsdubai.com","principal@jsspsdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109144","",""
"509","1","Jumeira Baccalaureate School","مدرسة جميرا للبكالوريا","25.21863700000000000000","55.25972300000000000000","2010-09-15T00:00:00","Very good","جيد جدا","2023-2024","  International Baccalaureate","  بكالوريا دولية","JUMEIRA FIRST","جميرا الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/509T.jpg","https://www.khda.gov.ae/SchoolImage/509S.jpg","https://www.khda.gov.ae/SchoolImage/509L.jpg","https://www.khda.gov.ae/SchoolImage/509MS.jpg","332-350","332-350","211829","97143446931","","","www.jbschool.ae","principal@jbschool.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114063","",""
"71","1","Jumeirah College","كلية جميرا - فرع دبي","25.17639400000000000000","55.23578900000000000000","2000-07-05T00:00:00","Outstanding","متميز","2023-2024","  UK","  بريطاني","AL SAFA FIRST","الصفا الأولى",null,"#10b078","https://www.khda.gov.ae/SchoolImage/71T.jpg","https://www.khda.gov.ae/SchoolImage/71S.jpg","https://www.khda.gov.ae/SchoolImage/71L.jpg","https://www.khda.gov.ae/SchoolImage/71MS.jpg","353-340","353-340","74856","97143955524","","","www.gemsjc.com","principal_jcd@gemsedu.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111324","",""
"51","1","Jumeirah English Speaking School","مدرسة جميرا للتخاطب بالانجليزية","25.17974200000000000000","55.24314700000000000000","1976-12-01T00:00:00","Outstanding","متميز","2023-2024","  UK","  بريطاني","AL SAFA FIRST","الصفا الأولى",null,"#10b078","https://www.khda.gov.ae/SchoolImage/51T.jpg","https://www.khda.gov.ae/SchoolImage/51S.jpg","https://www.khda.gov.ae/SchoolImage/51L.jpg","https://www.khda.gov.ae/SchoolImage/51MS.jpg","353-189","353-189","24642","97143945515","","","www.jess.sch.ae","Headteacherjumeirah@jess.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111027","",""
"131","1","Jumeirah English Speaking School (Br)","مدرسة جميرا للتخاطب بالانجليزية (فرع)","25.05668900000000000000","55.27266100000000000000","2005-10-02T00:00:00","Outstanding","متميز","2023-2024","  UK - International Baccalaureate","  بريطاني - بكالوريا دولية","Arabian Ranches","المرابع العربية",null,"#10b078","https://www.khda.gov.ae/SchoolImage/131T.jpg","https://www.khda.gov.ae/SchoolImage/131S.jpg","https://www.khda.gov.ae/SchoolImage/131L.jpg","https://www.khda.gov.ae/SchoolImage/131MS.jpg","664-2220","664-2220","24942","97143619019","","","www.jess.sch.ae","director@jess.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111019","",""
"152102","1","Kent College L.L.C - FZ","كنت كوليج ش.ذ.م.م - منطقة حرة","25.12516314272330000000","55.35773205582180000000","2016-09-27T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  UK","  بريطاني","NADD AL SHIBA SECOND","ند الشبا الثانية",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/152102T.jpg","https://www.khda.gov.ae/SchoolImage/152102S.jpg","https://www.khda.gov.ae/SchoolImage/152102L.jpg","https://www.khda.gov.ae/SchoolImage/152102MS.jpg","Meydan South","Meydan South","334022","971508891","","","www.kentcollege.sch.ae","principal@kentcollege.sch.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114055","",""
"2409","1","Kings School Al Barsha L.L.C","مدرسة كينجز البرشاء ش.ذ.م.م","25.10052300000000000000","55.25367700000000000000","2014-09-28T00:00:00","Outstanding","متميز","2023-2024","  UK","  بريطاني","AL BARSHA SECOND","البرشاء الثانية",null,"#10b078","https://www.khda.gov.ae/SchoolImage/2409T.jpg","https://www.khda.gov.ae/SchoolImage/2409S.jpg","https://www.khda.gov.ae/SchoolImage/2409L.jpg","https://www.khda.gov.ae/SchoolImage/2409MS.jpg","Al Barsha","البرشاء","38199","97143566900","","","www.kingsdubai.com/Kings-School-Al-Barsha","govtrelations@kingsdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111111","",""
"115","1","Kings School Dubai L.L.C","مدرسة كينجز دبي ش.ذ.م.م","25.13595800000000000000","55.19624200000000000000","2004-09-19T00:00:00","Outstanding","متميز","2023-2024","  UK","  بريطاني","UMM SUQEIM THIRD","أم سقيم الثالثة",null,"#10b078","https://www.khda.gov.ae/SchoolImage/115T.jpg","https://www.khda.gov.ae/SchoolImage/115S.jpg","https://www.khda.gov.ae/SchoolImage/115L.jpg","https://www.khda.gov.ae/SchoolImage/115MS.jpg","366-437","366-437","38199","97143483939","","","http://kings-edu.com/dubai/","principal@kingsdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111466","",""
"2410","1","Kings School Nad Al Sheba L.L.C","مدرسة كينجز ند الشبا ش.ذ.م.م","25.15216100000000000000","55.37997700000000000000","2014-09-28T00:00:00","Very good","جيد جدا","2023-2024","  UK","  بريطاني","NADD AL SHIBA FIRST","ند الشبا الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/2410T.jpg","https://www.khda.gov.ae/SchoolImage/2410S.jpg","https://www.khda.gov.ae/SchoolImage/2410L.jpg","https://www.khda.gov.ae/SchoolImage/2410MS.jpg","","ند الشبا ","","97142375555","","","http://kings-edu.com/nadalsheba/","","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=111116","",""
"93","1","Little Flower English School","مدرسة الورود الصغيرة الانجليزية","25.28243900000000000000","55.33639700000000000000","1984-12-01T00:00:00","Acceptable","مقبول","2023-2024","  Indian","  هندي","HOR AL ANZ","هور العنز",null,"#c2c5cb","https://www.khda.gov.ae/SchoolImage/93T.jpg","https://www.khda.gov.ae/SchoolImage/93S.jpg","https://www.khda.gov.ae/SchoolImage/93L.jpg","https://www.khda.gov.ae/SchoolImage/93MS.jpg","127-2061","127-2061","19771","","","","www.littlefllowerdubai.com","info@littleflowerdubai.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109129","",""
"341","1","Lycee Francais International","المدرسة الفرنسية الدولية الخاصة","25.24140300000000000000","55.31273100000000000000","2005-06-26T00:00:00","Outstanding","متميز","2023-2024","  French","  فرنسي","OUD METHA","عود ميثاء",null,"#10b078","https://www.khda.gov.ae/SchoolImage/341T.jpg","https://www.khda.gov.ae/SchoolImage/341S.jpg","https://www.khda.gov.ae/SchoolImage/341L.jpg","https://www.khda.gov.ae/SchoolImage/341MS.jpg","319-140","319-140","22626","97143368552","","","lfidubai.aflec-fr.org/","proviseur.lfi@aflec-fr.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114079","",""
"504953","1","Lycée français international (Branch)","Lycée français international (Branch)","25.01011085510250000000","55.25783157348630000000","","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  French","  فرنسي","Mudon","مدن",null,"","https://www.khda.gov.ae/SchoolImage/504953T.jpg","https://www.khda.gov.ae/SchoolImage/504953S.jpg","https://www.khda.gov.ae/SchoolImage/504953L.jpg","https://www.khda.gov.ae/SchoolImage/504953MS.jpg","Mudon Plot 6771539","","","","","","","meriem.douiri@aflec-fr.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"137","1","Lycee Francais International Georges Pompidou School (Dubai Branch)","المدرسة الفرنسية الدولية جورج بومبيدو (فرع دبى)","25.10497800000000000000","55.39585800000000000000","1998-04-30T00:00:00","Very good","جيد جدا","2023-2024","  French","  فرنسي","AL ROWAIYAH FIRST","الرويه الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/137T.jpg","https://www.khda.gov.ae/SchoolImage/137S.jpg","https://www.khda.gov.ae/SchoolImage/137L.jpg","https://www.khda.gov.ae/SchoolImage/137MS.jpg","800-1453","800-1453","29447","97143260026","","","","proviseur@lgp.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113609","",""
"371","1","Lycee Francais International Georges Pompidou School Oud Metha","المدرسة الفرنسية الدولية جورج بومبيدو عود ميثاء","25.23371100000000000000","55.31602500000000000000","1998-04-30T00:00:00","Outstanding","متميز","2023-2024","  French","  فرنسي","OUD METHA","عود ميثاء",null,"#10b078","https://www.khda.gov.ae/SchoolImage/371T.jpg","https://www.khda.gov.ae/SchoolImage/371S.jpg","https://www.khda.gov.ae/SchoolImage/371L.jpg","https://www.khda.gov.ae/SchoolImage/371MS.jpg","B 247","B 247","27425","971433741","","","www.lfigp.org","beatrice.mathevet@lfigp.org","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=113133","",""
"152343","1","Lycee Francais Jean Mermoz L.L.C","مدرسة ليسيه فرانسيه جان مرموز ش.ذ.م.م","25.17499923706050000000","55.25167083740230000000","2017-09-04T00:00:00","Not inspected due to COVID 19","لم تخضع للتقييم نظراً لجائحة كوفيد 19","2023-2024","  French","  فرنسي","AL QOUZ FIRST","القوز الأولى",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/152343T.jpg","https://www.khda.gov.ae/SchoolImage/152343S.jpg","https://www.khda.gov.ae/SchoolImage/152343L.jpg","https://www.khda.gov.ae/SchoolImage/152343MS.jpg","Lycée Français Jean Mermoz","","","043344111","","","lfjm.education","principal@lfjm.education","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114152","",""
"504283","1","LYCEE FRANCAIS JEAN MERMOZ SOUTH L.L.C","مدرسة ليسيه فرانسيه جان مرموز جنوب ذ.م.م","25.07959938049320000000","55.20418167114260000000","2024-09-17T00:00:00","Not inspected yet","لم تخضع بعد لتقييم الرقابة","","  French","  فرنسي","Al Barsha South","البرشا جنوب",null,"","https://www.khda.gov.ae/SchoolImage/504283T.jpg","https://www.khda.gov.ae/SchoolImage/504283S.jpg","https://www.khda.gov.ae/SchoolImage/504283L.jpg","https://www.khda.gov.ae/SchoolImage/504283MS.jpg","0","","","526744001","","","lfjm.education","head.school.south@lfjm.education","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=","",""
"502308","1","Lycee Libanais Francophone Prive Meydan L.L.C - FZ","المدرسة اللبنانية الفرنكوفونية الخاصة ميدان ش.ذ.م.م - منطقة حرة","25.12789916992190000000","55.35214996337890000000","2021-09-01T00:00:00","Very good","جيد جدا","2023-2024","  French","  فرنسي","Meydan City","الميدان",null,"#f9db01","https://www.khda.gov.ae/SchoolImage/502308T.jpg","https://www.khda.gov.ae/SchoolImage/502308S.jpg","https://www.khda.gov.ae/SchoolImage/502308L.jpg","https://www.khda.gov.ae/SchoolImage/502308MS.jpg","","","28759","97145607800","","","www.llfpm.com","direction@llfpm.com","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=114116","",""
"57","1","M S B Private School","مدرسة ام اس بي الخاصة","25.29098300000000000000","55.37858100000000000000","1992-11-18T00:00:00","Good","جيد","2023-2024","  UK","  بريطاني","AL NAHDA SECOND","النهدة الثانية",null,"#24a5e5","https://www.khda.gov.ae/SchoolImage/57T.jpg","https://www.khda.gov.ae/SchoolImage/57S.jpg","https://www.khda.gov.ae/SchoolImage/57L.jpg","https://www.khda.gov.ae/SchoolImage/57MS.jpg","241-0114","241-0114","94550","97142677100","","","www.msbdubai.com","msbdubai@eim.ae","http://www.khda.gov.ae/DISB/AttachmentDownload.aspx?DOC_ID=109161","",""
